t (s)	T [K]	Ibias (A)	Vbias [V]	Rrem(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	Rterm(ohm)	After Loop Nº
6.4379114E+2	8.8331924E+1	1.0489870E-3	3.0000000E+0	2.8599021E+3	2.9992290E+0	2.8591670E+3	7.7099999E-4	7.3499483E-1	1.4922710E+1	0.0000000E+0
6.4394141E+2	8.8372292E+1	1.0512300E-3	3.0000000E+0	2.8537998E+3	2.9989660E+0	2.8528162E+3	1.0340000E-3	9.8360968E-1	1.4919040E+1	0.0000000E+0
6.4409192E+2	8.8412949E+1	1.0529991E-3	3.0000000E+0	2.8490056E+3	2.9990010E+0	2.8480569E+3	9.9900004E-4	9.4871885E-1	1.4915348E+1	0.0000000E+0
6.4424219E+2	8.8451736E+1	1.0545671E-3	3.0000000E+0	2.8447695E+3	2.9990289E+0	2.8438486E+3	9.7100000E-4	9.2075706E-1	1.4911828E+1	0.0000000E+0
6.4439246E+2	8.8489174E+1	1.0568970E-3	3.0000000E+0	2.8384980E+3	2.9990859E+0	2.8376333E+3	9.1399997E-4	8.6479574E-1	1.4908434E+1	0.0000000E+0
6.4454272E+2	8.8531807E+1	1.0583390E-3	3.0000000E+0	2.8346304E+3	2.9989030E+0	2.8335940E+3	1.0970000E-3	1.0365299E+0	1.4904572E+1	0.0000000E+0
6.4469299E+2	8.8571877E+1	1.0602870E-3	3.0000000E+0	2.8294226E+3	2.9990790E+0	2.8285540E+3	9.2100003E-4	8.6863273E-1	1.4900946E+1	0.0000000E+0
6.4484351E+2	8.8611519E+1	1.0624140E-3	3.0000000E+0	2.8237581E+3	2.9990039E+0	2.8228206E+3	9.9600002E-4	9.3748766E-1	1.4897362E+1	0.0000000E+0
6.4499377E+2	8.8649109E+1	1.0638720E-3	3.0000000E+0	2.8198882E+3	2.9989951E+0	2.8189434E+3	1.0050000E-3	9.4466251E-1	1.4893966E+1	0.0000000E+0
6.4514404E+2	8.8689728E+1	1.0661620E-3	3.0000000E+0	2.8138313E+3	2.9990921E+0	2.8129797E+3	9.0799999E-4	8.5165292E-1	1.4890300E+1	0.0000000E+0
6.4529431E+2	8.8726715E+1	1.0676821E-3	3.0000000E+0	2.8098254E+3	2.9989891E+0	2.8088784E+3	1.0110000E-3	9.4691116E-1	1.4886964E+1	0.0000000E+0
6.4544452E+2	8.8770691E+1	1.0699719E-3	3.0000000E+0	2.8038118E+3	2.9989970E+0	2.8028743E+3	1.0030000E-3	9.3740773E-1	1.4883002E+1	0.0000000E+0
6.4559509E+2	8.8805618E+1	1.0715700E-3	3.0000000E+0	2.7996304E+3	2.9990959E+0	2.7987869E+3	9.0400001E-4	8.4362197E-1	1.4879858E+1	0.0000000E+0
6.4574530E+2	8.8846405E+1	1.0734550E-3	3.0000000E+0	2.7947144E+3	2.9990540E+0	2.7938330E+3	9.4599999E-4	8.8126659E-1	1.4876190E+1	0.0000000E+0
6.4589557E+2	8.8887466E+1	1.0755260E-3	3.0000000E+0	2.7893328E+3	2.9990311E+0	2.7884319E+3	9.6899999E-4	9.0095448E-1	1.4872500E+1	0.0000000E+0
6.4604608E+2	8.8928368E+1	1.0776810E-3	3.0000000E+0	2.7837551E+3	2.9990630E+0	2.7828857E+3	9.3699998E-4	8.6945951E-1	1.4868828E+1	0.0000000E+0
6.4619659E+2	8.8965271E+1	1.0790910E-3	3.0000000E+0	2.7801177E+3	2.9990311E+0	2.7792197E+3	9.6899999E-4	8.9797801E-1	1.4865518E+1	0.0000000E+0
6.4634686E+2	8.9007851E+1	1.0814960E-3	3.0000000E+0	2.7739353E+3	2.9991090E+0	2.7731116E+3	8.9099997E-4	8.2385880E-1	1.4861702E+1	0.0000000E+0
6.4649738E+2	8.9047653E+1	1.0830230E-3	3.0000000E+0	2.7700242E+3	2.9990289E+0	2.7691277E+3	9.7100000E-4	8.9656454E-1	1.4858138E+1	0.0000000E+0
6.4664789E+2	8.9088432E+1	1.0853281E-3	3.0000000E+0	2.7641414E+3	2.9991550E+0	2.7633628E+3	8.4499997E-4	7.7856648E-1	1.4854490E+1	0.0000000E+0
6.4679816E+2	8.9125740E+1	1.0872390E-3	3.0000000E+0	2.7592830E+3	2.9990039E+0	2.7583669E+3	9.9600002E-4	9.1608191E-1	1.4851156E+1	0.0000000E+0
6.4694843E+2	8.9165398E+1	1.0889670E-3	3.0000000E+0	2.7549043E+3	2.9990480E+0	2.7540303E+3	9.5199997E-4	8.7422299E-1	1.4847614E+1	0.0000000E+0
6.4709869E+2	8.9209763E+1	1.0909759E-3	3.0000000E+0	2.7498313E+3	2.9989800E+0	2.7488965E+3	1.0200000E-3	9.3494266E-1	1.4843656E+1	0.0000000E+0
6.4724896E+2	8.9247192E+1	1.0929420E-3	3.0000000E+0	2.7448850E+3	2.9991250E+0	2.7440842E+3	8.7500003E-4	8.0059141E-1	1.4840320E+1	0.0000000E+0
6.4739948E+2	8.9289345E+1	1.0948190E-3	3.0000000E+0	2.7401790E+3	2.9990411E+0	2.7393030E+3	9.5900003E-4	8.7594390E-1	1.4836566E+1	0.0000000E+0
6.4754974E+2	8.9328232E+1	1.0972960E-3	3.0000000E+0	2.7339934E+3	2.9991660E+0	2.7332334E+3	8.3400001E-4	7.6005018E-1	1.4833106E+1	0.0000000E+0
6.4770026E+2	8.9368294E+1	1.0990280E-3	3.0000000E+0	2.7296848E+3	2.9989870E+0	2.7287629E+3	1.0130000E-3	9.2172354E-1	1.4829544E+1	0.0000000E+0
6.4785077E+2	8.9408424E+1	1.1010400E-3	3.0000000E+0	2.7246965E+3	2.9989359E+0	2.7237302E+3	1.0640000E-3	9.6635908E-1	1.4825980E+1	0.0000000E+0
6.4800104E+2	8.9451897E+1	1.1034620E-3	3.0000000E+0	2.7187161E+3	2.9989970E+0	2.7178071E+3	1.0030000E-3	9.0895742E-1	1.4822122E+1	0.0000000E+0
6.4815131E+2	8.9493996E+1	1.1054780E-3	3.0000000E+0	2.7137583E+3	2.9990540E+0	2.7129026E+3	9.4599999E-4	8.5573840E-1	1.4818390E+1	0.0000000E+0
6.4830157E+2	8.9531662E+1	1.1076180E-3	3.0000000E+0	2.7085151E+3	2.9991910E+0	2.7077847E+3	8.0899999E-4	7.3039621E-1	1.4815054E+1	0.0000000E+0
6.4845209E+2	8.9574036E+1	1.1097580E-3	3.0000000E+0	2.7032920E+3	2.9988749E+0	2.7022783E+3	1.1250000E-3	1.0137346E+0	1.4811304E+1	0.0000000E+0
6.4860236E+2	8.9615997E+1	1.1117650E-3	3.0000000E+0	2.6984119E+3	2.9989929E+0	2.6975061E+3	1.0070000E-3	9.0576696E-1	1.4807594E+1	0.0000000E+0
6.4875262E+2	8.9656120E+1	1.1139211E-3	3.0000000E+0	2.6931892E+3	2.9990730E+0	2.6923569E+3	9.2700002E-4	8.3219546E-1	1.4804050E+1	0.0000000E+0
6.4890289E+2	8.9698631E+1	1.1156000E-3	3.0000000E+0	2.6891360E+3	2.9991150E+0	2.6883425E+3	8.8499999E-4	7.9329509E-1	1.4800298E+1	0.0000000E+0
6.4905316E+2	8.9740234E+1	1.1179970E-3	3.0000000E+0	2.6833704E+3	2.9989259E+0	2.6824097E+3	1.0740000E-3	9.6064657E-1	1.4796630E+1	0.0000000E+0
6.4920367E+2	8.9781898E+1	1.1201480E-3	3.0000000E+0	2.6782175E+3	2.9990621E+0	2.6773801E+3	9.3799998E-4	8.3738935E-1	1.4792960E+1	0.0000000E+0
6.4935419E+2	8.9825005E+1	1.1225180E-3	3.0000000E+0	2.6725630E+3	2.9989810E+0	2.6716553E+3	1.0190000E-3	9.0778053E-1	1.4789166E+1	0.0000000E+0
6.4950446E+2	8.9865295E+1	1.1245060E-3	3.0000000E+0	2.6678381E+3	2.9990480E+0	2.6669915E+3	9.5199997E-4	8.4659398E-1	1.4785624E+1	0.0000000E+0
6.4965472E+2	8.9908707E+1	1.1268280E-3	3.0000000E+0	2.6623406E+3	2.9990060E+0	2.6614585E+3	9.9400000E-4	8.8212222E-1	1.4781810E+1	0.0000000E+0
6.4980524E+2	8.9951256E+1	1.1290800E-3	3.0000000E+0	2.6570305E+3	2.9989171E+0	2.6560713E+3	1.0830000E-3	9.5918798E-1	1.4778076E+1	0.0000000E+0
6.4995551E+2	8.9995987E+1	1.1309760E-3	3.0000000E+0	2.6525762E+3	2.9992180E+0	2.6518848E+3	7.8200002E-4	6.9143820E-1	1.4774154E+1	0.0000000E+0
6.5010571E+2	9.0038803E+1	1.1331590E-3	3.0000000E+0	2.6474661E+3	2.9990251E+0	2.6466057E+3	9.7499997E-4	8.6042649E-1	1.4770404E+1	0.0000000E+0
6.5025623E+2	9.0082893E+1	1.1353940E-3	3.0000000E+0	2.6422546E+3	2.9989431E+0	2.6413237E+3	1.0570000E-3	9.3095434E-1	1.4766546E+1	0.0000000E+0
6.5040649E+2	9.0122719E+1	1.1380690E-3	3.0000000E+0	2.6360439E+3	2.9990160E+0	2.6351794E+3	9.8400004E-4	8.6462241E-1	1.4763064E+1	0.0000000E+0
6.5055676E+2	9.0166840E+1	1.1398370E-3	3.0000000E+0	2.6319553E+3	2.9989190E+0	2.6310068E+3	1.0810000E-3	9.4838125E-1	1.4759210E+1	0.0000000E+0
6.5070728E+2	9.0208649E+1	1.1424540E-3	3.0000000E+0	2.6259263E+3	2.9989319E+0	2.6249915E+3	1.0680000E-3	9.3482977E-1	1.4755562E+1	0.0000000E+0
6.5085754E+2	9.0255310E+1	1.1448880E-3	3.0000000E+0	2.6203437E+3	2.9989910E+0	2.6194624E+3	1.0090000E-3	8.8130891E-1	1.4751494E+1	0.0000000E+0
6.5100806E+2	9.0297951E+1	1.1467770E-3	3.0000000E+0	2.6160273E+3	2.9989510E+0	2.6151125E+3	1.0490000E-3	9.1473758E-1	1.4747780E+1	0.0000000E+0
6.5115833E+2	9.0342979E+1	1.1496260E-3	3.0000000E+0	2.6095444E+3	2.9989090E+0	2.6085952E+3	1.0910000E-3	9.4900429E-1	1.4743862E+1	0.0000000E+0
6.5130859E+2	9.0389046E+1	1.1517190E-3	3.0000000E+0	2.6048020E+3	2.9990959E+0	2.6040171E+3	9.0400001E-4	7.8491366E-1	1.4739858E+1	0.0000000E+0
6.5145886E+2	9.0434189E+1	1.1539650E-3	3.0000000E+0	2.5997322E+3	2.9990330E+0	2.5988943E+3	9.6700003E-4	8.3798033E-1	1.4735938E+1	0.0000000E+0
6.5160913E+2	9.0478638E+1	1.1566000E-3	3.0000000E+0	2.5938093E+3	2.9991040E+0	2.5930347E+3	8.9600001E-4	7.7468443E-1	1.4732082E+1	0.0000000E+0
6.5175964E+2	9.0522949E+1	1.1590010E-3	3.0000000E+0	2.5884360E+3	2.9990251E+0	2.5875947E+3	9.7499997E-4	8.4124172E-1	1.4728242E+1	0.0000000E+0
6.5190991E+2	9.0567993E+1	1.1610180E-3	3.0000000E+0	2.5839392E+3	2.9989779E+0	2.5830591E+3	1.0220000E-3	8.8026196E-1	1.4724342E+1	0.0000000E+0
6.5206018E+2	9.0615211E+1	1.1637420E-3	3.0000000E+0	2.5778909E+3	2.9989109E+0	2.5769553E+3	1.0890000E-3	9.3577445E-1	1.4720258E+1	0.0000000E+0
6.5221014E+2	9.0659393E+1	1.1663500E-3	3.0000000E+0	2.5721267E+3	2.9992831E+0	2.5715120E+3	7.1699999E-4	6.1473829E-1	1.4716440E+1	0.0000000E+0
6.5236066E+2	9.0706985E+1	1.1684280E-3	3.0000000E+0	2.5675522E+3	2.9991550E+0	2.5668291E+3	8.4499997E-4	7.2319388E-1	1.4712332E+1	0.0000000E+0
6.5251093E+2	9.0751213E+1	1.1707330E-3	3.0000000E+0	2.5624971E+3	2.9990981E+0	2.5617268E+3	9.0200000E-4	7.7045751E-1	1.4708518E+1	0.0000000E+0
6.5266119E+2	9.0800644E+1	1.1737720E-3	3.0000000E+0	2.5558625E+3	2.9988840E+0	2.5549119E+3	1.1160000E-3	9.5078093E-1	1.4704260E+1	0.0000000E+0
6.5281146E+2	9.0846451E+1	1.1757790E-3	3.0000000E+0	2.5515000E+3	2.9990730E+0	2.5507114E+3	9.2700002E-4	7.8841347E-1	1.4700318E+1	0.0000000E+0
6.5296173E+2	9.0893745E+1	1.1786160E-3	3.0000000E+0	2.5453584E+3	2.9992199E+0	2.5446965E+3	7.8000000E-4	6.6179317E-1	1.4696252E+1	0.0000000E+0
6.5311224E+2	9.0942818E+1	1.1806620E-3	3.0000000E+0	2.5409473E+3	2.9989870E+0	2.5400894E+3	1.0130000E-3	8.5799325E-1	1.4692038E+1	0.0000000E+0
6.5326276E+2	9.0988739E+1	1.1831740E-3	3.0000000E+0	2.5355527E+3	2.9989431E+0	2.5346594E+3	1.0570000E-3	8.9335972E-1	1.4688098E+1	0.0000000E+0
6.5341278E+2	9.1034271E+1	1.1857430E-3	3.0000000E+0	2.5300593E+3	2.9990859E+0	2.5292883E+3	9.1399997E-4	7.7082473E-1	1.4684196E+1	0.0000000E+0
6.5356305E+2	9.1082458E+1	1.1885610E-3	3.0000000E+0	2.5240605E+3	2.9990389E+0	2.5232520E+3	9.6099998E-4	8.0854076E-1	1.4680070E+1	0.0000000E+0
6.5371356E+2	9.1131027E+1	1.1907370E-3	3.0000000E+0	2.5194480E+3	2.9989719E+0	2.5185847E+3	1.0280000E-3	8.6333084E-1	1.4675916E+1	0.0000000E+0
6.5386383E+2	9.1179390E+1	1.1934710E-3	3.0000000E+0	2.5136765E+3	2.9990630E+0	2.5128914E+3	9.3699998E-4	7.8510493E-1	1.4671784E+1	0.0000000E+0
6.5401404E+2	9.1226753E+1	1.1956970E-3	3.0000000E+0	2.5089968E+3	2.9990790E+0	2.5082266E+3	9.2100003E-4	7.7026200E-1	1.4667742E+1	0.0000000E+0
6.5416431E+2	9.1277939E+1	1.1982430E-3	3.0000000E+0	2.5036658E+3	2.9990649E+0	2.5028855E+3	9.3500002E-4	7.8030914E-1	1.4663378E+1	0.0000000E+0
6.5431458E+2	9.1323448E+1	1.2008150E-3	3.0000000E+0	2.4983032E+3	2.9989431E+0	2.4974231E+3	1.0570000E-3	8.8023549E-1	1.4659502E+1	0.0000000E+0
6.5446484E+2	9.1373940E+1	1.2038060E-3	3.0000000E+0	2.4920959E+3	2.9988689E+0	2.4911565E+3	1.1310000E-3	9.3952018E-1	1.4655206E+1	0.0000000E+0
6.5461536E+2	9.1421074E+1	1.2060120E-3	3.0000000E+0	2.4875374E+3	2.9989829E+0	2.4866941E+3	1.0169999E-3	8.4327519E-1	1.4651200E+1	0.0000000E+0
6.5476563E+2	9.1470947E+1	1.2082800E-3	3.0000000E+0	2.4828682E+3	2.9989300E+0	2.4819827E+3	1.0700000E-3	8.8555634E-1	1.4646966E+1	0.0000000E+0
6.5491614E+2	9.1521393E+1	1.2110320E-3	3.0000000E+0	2.4772261E+3	2.9990220E+0	2.4764185E+3	9.7800000E-4	8.0757570E-1	1.4642688E+1	0.0000000E+0
6.5506665E+2	9.1569382E+1	1.2135149E-3	3.0000000E+0	2.4721572E+3	2.9990621E+0	2.4713843E+3	9.3799998E-4	7.7296120E-1	1.4638622E+1	0.0000000E+0
6.5521692E+2	9.1615463E+1	1.2161840E-3	3.0000000E+0	2.4667319E+3	2.9989779E+0	2.4658916E+3	1.0220000E-3	8.4033334E-1	1.4634722E+1	0.0000000E+0
6.5536719E+2	9.1664810E+1	1.2187200E-3	3.0000000E+0	2.4615991E+3	2.9990270E+0	2.4608008E+3	9.7300002E-4	7.9837865E-1	1.4630550E+1	0.0000000E+0
6.5551770E+2	9.1714951E+1	1.2209540E-3	3.0000000E+0	2.4570950E+3	2.9991720E+0	2.4564167E+3	8.2800002E-4	6.7815822E-1	1.4626316E+1	0.0000000E+0
6.5566797E+2	9.1761436E+1	1.2234900E-3	3.0000000E+0	2.4520020E+3	2.9989409E+0	2.4511365E+3	1.0590000E-3	8.6555672E-1	1.4622394E+1	0.0000000E+0
6.5581824E+2	9.1810150E+1	1.2262450E-3	3.0000000E+0	2.4464932E+3	2.9990370E+0	2.4457078E+3	9.6300000E-4	7.8532428E-1	1.4618288E+1	0.0000000E+0
6.5596875E+2	9.1861206E+1	1.2288230E-3	3.0000000E+0	2.4413606E+3	2.9990411E+0	2.4405801E+3	9.5900003E-4	7.8042161E-1	1.4613990E+1	0.0000000E+0
6.5611902E+2	9.1910339E+1	1.2313890E-3	3.0000000E+0	2.4362732E+3	2.9990480E+0	2.4355000E+3	9.5199997E-4	7.7311069E-1	1.4609858E+1	0.0000000E+0
6.5626929E+2	9.1959236E+1	1.2337170E-3	3.0000000E+0	2.4316760E+3	2.9990411E+0	2.4308987E+3	9.5900003E-4	7.7732575E-1	1.4605750E+1	0.0000000E+0
6.5641980E+2	9.2008736E+1	1.2360330E-3	3.0000000E+0	2.4271196E+3	2.9988689E+0	2.4262046E+3	1.1310000E-3	9.1502410E-1	1.4601596E+1	0.0000000E+0
6.5657007E+2	9.2054947E+1	1.2385231E-3	3.0000000E+0	2.4222400E+3	2.9989130E+0	2.4213623E+3	1.0870000E-3	8.7765831E-1	1.4597722E+1	0.0000000E+0
6.5672034E+2	9.2102516E+1	1.2413240E-3	3.0000000E+0	2.4167744E+3	2.9990520E+0	2.4160107E+3	9.4800000E-4	7.6370066E-1	1.4593738E+1	0.0000000E+0
6.5687061E+2	9.2155396E+1	1.2437730E-3	3.0000000E+0	2.4120156E+3	2.9990480E+0	2.4112502E+3	9.5199997E-4	7.6541299E-1	1.4589314E+1	0.0000000E+0
6.5702081E+2	9.2201294E+1	1.2462600E-3	3.0000000E+0	2.4072024E+3	2.9989810E+0	2.4063848E+3	1.0190000E-3	8.1764638E-1	1.4585478E+1	0.0000000E+0
6.5717139E+2	9.2250313E+1	1.2485150E-3	3.0000000E+0	2.4028545E+3	2.9990859E+0	2.4021226E+3	9.1399997E-4	7.3206967E-1	1.4581386E+1	0.0000000E+0
6.5732159E+2	9.2294289E+1	1.2509610E-3	3.0000000E+0	2.3981562E+3	2.9990480E+0	2.3973953E+3	9.5199997E-4	7.6101494E-1	1.4577718E+1	0.0000000E+0
6.5747186E+2	9.2347870E+1	1.2536230E-3	3.0000000E+0	2.3930640E+3	2.9989090E+0	2.3921936E+3	1.0910000E-3	8.7027758E-1	1.4573254E+1	0.0000000E+0
6.5762213E+2	9.2397255E+1	1.2559860E-3	3.0000000E+0	2.3885618E+3	2.9990439E+0	2.3878005E+3	9.5600000E-4	7.6115501E-1	1.4569144E+1	0.0000000E+0
6.5777240E+2	9.2444138E+1	1.2588580E-3	3.0000000E+0	2.3831123E+3	2.9990599E+0	2.3823657E+3	9.4000000E-4	7.4670851E-1	1.4565246E+1	0.0000000E+0
6.5792291E+2	9.2490036E+1	1.2610930E-3	3.0000000E+0	2.3788887E+3	2.9990160E+0	2.3781084E+3	9.8400004E-4	7.8027552E-1	1.4561434E+1	0.0000000E+0
6.5807318E+2	9.2539879E+1	1.2638160E-3	3.0000000E+0	2.3737632E+3	2.9988959E+0	2.3728896E+3	1.1040000E-3	8.7354487E-1	1.4557298E+1	0.0000000E+0
6.5822345E+2	9.2587875E+1	1.2661670E-3	3.0000000E+0	2.3693557E+3	2.9989700E+0	2.3685422E+3	1.0300000E-3	8.1347877E-1	1.4553320E+1	0.0000000E+0
6.5837396E+2	9.2638794E+1	1.2683030E-3	3.0000000E+0	2.3653655E+3	2.9988880E+0	2.3644885E+3	1.1120000E-3	8.7676209E-1	1.4549104E+1	0.0000000E+0
6.5852448E+2	9.2684151E+1	1.2708890E-3	3.0000000E+0	2.3605522E+3	2.9990411E+0	2.3597979E+3	9.5900003E-4	7.5458992E-1	1.4545352E+1	0.0000000E+0
6.5867474E+2	9.2731064E+1	1.2736430E-3	3.0000000E+0	2.3554480E+3	2.9988730E+0	2.3545632E+3	1.1270000E-3	8.8486332E-1	1.4541476E+1	0.0000000E+0
6.5882501E+2	9.2778061E+1	1.2759170E-3	3.0000000E+0	2.3512500E+3	2.9988649E+0	2.3503606E+3	1.1350000E-3	8.8955629E-1	1.4537596E+1	0.0000000E+0
6.5897528E+2	9.2825378E+1	1.2784600E-3	3.0000000E+0	2.3465732E+3	2.9991090E+0	2.3458762E+3	8.9099997E-4	6.9693226E-1	1.4533694E+1	0.0000000E+0
6.5912579E+2	9.2872162E+1	1.2808640E-3	3.0000000E+0	2.3421689E+3	2.9990430E+0	2.3414219E+3	9.5700001E-4	7.4715191E-1	1.4529840E+1	0.0000000E+0
6.5927606E+2	9.2921608E+1	1.2831650E-3	3.0000000E+0	2.3379690E+3	2.9989300E+0	2.3371350E+3	1.0700000E-3	8.3387560E-1	1.4525770E+1	0.0000000E+0
6.5942633E+2	9.2967514E+1	1.2850940E-3	3.0000000E+0	2.3344595E+3	2.9990201E+0	2.3336970E+3	9.8000001E-4	7.6259011E-1	1.4521996E+1	0.0000000E+0
6.5957684E+2	9.3014435E+1	1.2879190E-3	3.0000000E+0	2.3293391E+3	2.9989719E+0	2.3285408E+3	1.0280000E-3	7.9818684E-1	1.4518142E+1	0.0000000E+0
6.5972711E+2	9.3059158E+1	1.2898560E-3	3.0000000E+0	2.3258411E+3	2.9988799E+0	2.3249727E+3	1.1200000E-3	8.6831397E-1	1.4514472E+1	0.0000000E+0
6.5987738E+2	9.3111328E+1	1.2921940E-3	3.0000000E+0	2.3216328E+3	2.9989130E+0	2.3207915E+3	1.0870000E-3	8.4120494E-1	1.4510196E+1	0.0000000E+0
6.6002759E+2	9.3153061E+1	1.2947801E-3	3.0000000E+0	2.3169958E+3	2.9990520E+0	2.3162637E+3	9.4800000E-4	7.3217070E-1	1.4506778E+1	0.0000000E+0
6.6017786E+2	9.3202271E+1	1.2967510E-3	3.0000000E+0	2.3134741E+3	2.9989929E+0	2.3126978E+3	1.0070000E-3	7.7655619E-1	1.4502752E+1	0.0000000E+0
6.6032813E+2	9.3247665E+1	1.2994250E-3	3.0000000E+0	2.3087134E+3	2.9990730E+0	2.3080000E+3	9.2700002E-4	7.1339244E-1	1.4499042E+1	0.0000000E+0
6.6047864E+2	9.3290558E+1	1.3018050E-3	3.0000000E+0	2.3044927E+3	2.9990251E+0	2.3037437E+3	9.7499997E-4	7.4896008E-1	1.4495540E+1	0.0000000E+0
6.6062891E+2	9.3337288E+1	1.3039460E-3	3.0000000E+0	2.3007087E+3	2.9990289E+0	2.2999641E+3	9.7100000E-4	7.4466276E-1	1.4491728E+1	0.0000000E+0
6.6077917E+2	9.3385437E+1	1.3060940E-3	3.0000000E+0	2.2969250E+3	2.9990079E+0	2.2961655E+3	9.9199999E-4	7.5951654E-1	1.4487804E+1	0.0000000E+0
6.6092944E+2	9.3428940E+1	1.3085390E-3	3.0000000E+0	2.2926333E+3	2.9989340E+0	2.2918186E+3	1.0660000E-3	8.1464899E-1	1.4484262E+1	0.0000000E+0
6.6107971E+2	9.3470963E+1	1.3105210E-3	3.0000000E+0	2.2891660E+3	2.9990411E+0	2.2884341E+3	9.5900003E-4	7.3177004E-1	1.4480844E+1	0.0000000E+0
6.6123022E+2	9.3517372E+1	1.3132070E-3	3.0000000E+0	2.2844836E+3	2.9991281E+0	2.2838196E+3	8.7200000E-4	6.6402328E-1	1.4477072E+1	0.0000000E+0
6.6138074E+2	9.3562332E+1	1.3151370E-3	3.0000000E+0	2.2811311E+3	2.9989929E+0	2.2803655E+3	1.0070000E-3	7.6569968E-1	1.4473422E+1	0.0000000E+0
6.6153076E+2	9.3607056E+1	1.3172880E-3	3.0000000E+0	2.2774062E+3	2.9990940E+0	2.2767185E+3	9.0599997E-4	6.8777668E-1	1.4469794E+1	0.0000000E+0
6.6168127E+2	9.3651260E+1	1.3195600E-3	3.0000000E+0	2.2734851E+3	2.9990561E+0	2.2727698E+3	9.4400003E-4	7.1538997E-1	1.4466212E+1	0.0000000E+0
6.6183179E+2	9.3694740E+1	1.3217670E-3	3.0000000E+0	2.2696890E+3	2.9988821E+0	2.2688433E+3	1.1180000E-3	8.4583741E-1	1.4462692E+1	0.0000000E+0
6.6198206E+2	9.3738281E+1	1.3243800E-3	3.0000000E+0	2.2652109E+3	2.9989929E+0	2.2644504E+3	1.0070000E-3	7.6035577E-1	1.4459170E+1	0.0000000E+0
6.6213232E+2	9.3783447E+1	1.3266390E-3	3.0000000E+0	2.2613538E+3	2.9990389E+0	2.2606294E+3	9.6099998E-4	7.2438699E-1	1.4455520E+1	0.0000000E+0
6.6228259E+2	9.3825287E+1	1.3284540E-3	3.0000000E+0	2.2582642E+3	2.9989431E+0	2.2574685E+3	1.0570000E-3	7.9566175E-1	1.4452142E+1	0.0000000E+0
6.6243280E+2	9.3866592E+1	1.3306930E-3	3.0000000E+0	2.2544644E+3	2.9989719E+0	2.2536919E+3	1.0280000E-3	7.7252978E-1	1.4448810E+1	0.0000000E+0
6.6258331E+2	9.3911583E+1	1.3327160E-3	3.0000000E+0	2.2510422E+3	2.9992430E+0	2.2504741E+3	7.5700000E-4	5.6801301E-1	1.4445184E+1	0.0000000E+0
6.6273358E+2	9.3955048E+1	1.3351020E-3	3.0000000E+0	2.2470193E+3	2.9989469E+0	2.2462307E+3	1.0530000E-3	7.8870380E-1	1.4441684E+1	0.0000000E+0
6.6288409E+2	9.3998055E+1	1.3371860E-3	3.0000000E+0	2.2435173E+3	2.9988589E+0	2.2426641E+3	1.1410000E-3	8.5328442E-1	1.4438224E+1	0.0000000E+0
6.6303491E+2	9.4042923E+1	1.3394380E-3	3.0000000E+0	2.2397454E+3	2.9989929E+0	2.2389934E+3	1.0070000E-3	7.5180787E-1	1.4434618E+1	0.0000000E+0
6.6318518E+2	9.4079483E+1	1.3414450E-3	3.0000000E+0	2.2363943E+3	2.9990430E+0	2.2356809E+3	9.5700001E-4	7.1340978E-1	1.4431682E+1	0.0000000E+0
6.6333514E+2	9.4127541E+1	1.3439259E-3	3.0000000E+0	2.2322659E+3	2.9989200E+0	2.2314622E+3	1.0800000E-3	8.0361569E-1	1.4427826E+1	0.0000000E+0
6.6348566E+2	9.4169632E+1	1.3459980E-3	3.0000000E+0	2.2288293E+3	2.9989891E+0	2.2280784E+3	1.0110000E-3	7.5111550E-1	1.4424452E+1	0.0000000E+0
6.6363593E+2	9.4211235E+1	1.3482360E-3	3.0000000E+0	2.2251296E+3	2.9990060E+0	2.2243926E+3	9.9400000E-4	7.3725963E-1	1.4421120E+1	0.0000000E+0
6.6378619E+2	9.4251602E+1	1.3499180E-3	3.0000000E+0	2.2223572E+3	2.9989221E+0	2.2215586E+3	1.0779999E-3	7.9856700E-1	1.4417890E+1	0.0000000E+0
6.6393646E+2	9.4295654E+1	1.3524650E-3	3.0000000E+0	2.2181721E+3	2.9989660E+0	2.2174075E+3	1.0340000E-3	7.6452994E-1	1.4414368E+1	0.0000000E+0
6.6408673E+2	9.4336868E+1	1.3542990E-3	3.0000000E+0	2.2151682E+3	2.9990480E+0	2.2144651E+3	9.5199997E-4	7.0294666E-1	1.4411076E+1	0.0000000E+0
6.6423700E+2	9.4377617E+1	1.3568450E-3	3.0000000E+0	2.2110115E+3	2.9988520E+0	2.2101655E+3	1.1480000E-3	8.4608042E-1	1.4407824E+1	0.0000000E+0
6.6438751E+2	9.4419121E+1	1.3590130E-3	3.0000000E+0	2.2074844E+3	2.9989891E+0	2.2067405E+3	1.0110000E-3	7.4392223E-1	1.4404514E+1	0.0000000E+0
6.6453778E+2	9.4461472E+1	1.3606850E-3	3.0000000E+0	2.2047720E+3	2.9990039E+0	2.2040398E+3	9.9600002E-4	7.3198426E-1	1.4401140E+1	0.0000000E+0
6.6468805E+2	9.4499908E+1	1.3632700E-3	3.0000000E+0	2.2005913E+3	2.9989760E+0	2.1998401E+3	1.0240000E-3	7.5113511E-1	1.4398080E+1	0.0000000E+0
