t (s)	T [K]	Ibias (A)	Vbias [V]	Rrem(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	Rterm(ohm)	After Loop Nº
1.4248076E+3	1.6902039E+2	1.5894269E-5	1.0000000E-1	6.2915757E+3	1.0006590E-1	6.2957217E+3	-6.5900000E-5	-4.1461482E+0	1.0991558E+1	1.0000000E+1
1.4249581E+3	1.6905768E+2	1.5999191E-5	1.0000000E-1	6.2503164E+3	1.0006500E-1	6.2543789E+3	-6.5000000E-5	-4.0627055E+0	1.0990550E+1	1.0000000E+1
1.4251083E+3	1.6911053E+2	1.5866770E-5	1.0000000E-1	6.3024800E+3	1.0006520E-1	6.3065894E+3	-6.5200002E-5	-4.1092172E+0	1.0989122E+1	1.0000000E+1
1.4252592E+3	1.6913452E+2	1.5624530E-5	1.0000000E-1	6.4001924E+3	1.0003710E-1	6.4025669E+3	-3.7099999E-5	-2.3744714E+0	1.0988474E+1	1.0000000E+1
1.4254097E+3	1.6917497E+2	1.5637070E-5	1.0000000E-1	6.3950601E+3	1.0006590E-1	6.3992744E+3	-6.5900000E-5	-4.2143445E+0	1.0987382E+1	1.0000000E+1
1.4255602E+3	1.6922791E+2	1.5088310E-5	1.0000000E-1	6.6276475E+3	1.0007410E-1	6.6325586E+3	-7.4099997E-5	-4.9110866E+0	1.0985954E+1	1.0000000E+1
1.4257107E+3	1.6925726E+2	1.1477820E-5	1.0000000E-1	8.7124561E+3	1.0001660E-1	8.7139023E+3	-1.6600001E-5	-1.4462677E+0	1.0985162E+1	1.0000000E+1
1.4258612E+3	1.6930711E+2	-1.9944861E-7	1.0000000E-1	-5.0138231E+5	1.0007360E-1	-5.0175134E+5	-7.3600000E-5	3.6901740E+2	1.0983818E+1	1.0000000E+1
1.4260120E+3	1.6934288E+2	-1.0864020E-7	1.0000000E-1	-9.2046956E+5	9.9720001E-2	-9.1789225E+5	2.8000001E-4	-2.5773149E+3	1.0982854E+1	1.0000000E+1
1.4261636E+3	1.6937793E+2	4.5573760E-8	1.0000000E-1	2.1942450E+6	9.9865198E-2	2.1912872E+6	1.3479999E-4	2.9578425E+3	1.0981910E+1	1.0000000E+1
1.4263141E+3	1.6941832E+2	-2.0462380E-7	1.0000000E-1	-4.8870172E+5	9.9992037E-2	-4.8866281E+5	7.9600004E-6	-3.8900654E+1	1.0980822E+1	1.0000000E+1
1.4264644E+3	1.6945793E+2	-1.4931280E-7	1.0000000E-1	-6.6973494E+5	1.0019210E-1	-6.7102150E+5	-1.9209999E-4	1.2865608E+3	1.0979756E+1	1.0000000E+1
1.4266151E+3	1.6949925E+2	6.1290223E-7	1.0000000E-1	1.6315817E+5	1.0022470E-1	1.6352478E+5	-2.2469999E-4	-3.6661639E+2	1.0978644E+1	1.0000000E+1
1.4267656E+3	1.6953531E+2	1.0500730E-6	1.0000000E-1	9.5231477E+4	7.4446201E-3	7.0896216E+3	9.2555381E-2	8.8141852E+4	1.0977674E+1	1.0000000E+1
1.4269161E+3	1.6957101E+2	1.0500490E-5	1.0000000E-1	9.5233652E+3	7.0965767E-2	6.7583296E+3	2.9034231E-2	2.7650356E+3	1.0976714E+1	1.0000000E+1
1.4270667E+3	1.6961552E+2	1.4505640E-5	1.0000000E-1	6.8938701E+3	1.0004830E-1	6.8972002E+3	-4.8300000E-5	-3.3297393E+0	1.0975518E+1	1.0000000E+1
1.4272172E+3	1.6964842E+2	1.4507830E-5	1.0000000E-1	6.8928296E+3	1.0005140E-1	6.8963726E+3	-5.1399998E-5	-3.5429144E+0	1.0974634E+1	1.0000000E+1
1.4273680E+3	1.6969273E+2	1.3320230E-5	1.0000000E-1	7.5073779E+3	1.0004730E-1	7.5109287E+3	-4.7300000E-5	-3.5509896E+0	1.0973444E+1	1.0000000E+1
1.4275186E+3	1.6972560E+2	1.3869650E-5	1.0000000E-1	7.2099873E+3	1.0005210E-1	7.2137437E+3	-5.2100000E-5	-3.7564034E+0	1.0972562E+1	1.0000000E+1
1.4276693E+3	1.6976704E+2	1.3227840E-5	1.0000000E-1	7.5598135E+3	1.0003090E-1	7.5621494E+3	-3.0899999E-5	-2.3359823E+0	1.0971450E+1	1.0000000E+1
1.4278198E+3	1.6980373E+2	1.5481350E-5	1.0000000E-1	6.4593848E+3	1.0004500E-1	6.4622915E+3	-4.5000001E-5	-2.9067233E+0	1.0970466E+1	1.0000000E+1
1.4279703E+3	1.6984595E+2	1.6054750E-5	1.0000000E-1	6.2286860E+3	1.0004400E-1	6.2314268E+3	-4.4000000E-5	-2.7406220E+0	1.0969334E+1	1.0000000E+1
1.4281208E+3	1.6988362E+2	1.6293759E-5	1.0000000E-1	6.1373188E+3	1.0007500E-1	6.1419219E+3	-7.5000004E-5	-4.6029892E+0	1.0968324E+1	1.0000000E+1
1.4282714E+3	1.6992574E+2	1.6243450E-5	1.0000000E-1	6.1563276E+3	1.0003570E-1	6.1585254E+3	-3.5699999E-5	-2.1978090E+0	1.0967196E+1	1.0000000E+1
1.4284221E+3	1.6996420E+2	1.6203239E-5	1.0000000E-1	6.1716050E+3	1.0005000E-1	6.1746909E+3	-4.9999999E-5	-3.0858026E+0	1.0966166E+1	1.0000000E+1
1.4285726E+3	1.7000641E+2	1.6231539E-5	1.0000000E-1	6.1608447E+3	1.0005640E-1	6.1643198E+3	-5.6400000E-5	-3.4747164E+0	1.0965036E+1	1.0000000E+1
1.4287231E+3	1.7003773E+2	1.5596701E-5	1.0000000E-1	6.4116128E+3	1.0005550E-1	6.4151714E+3	-5.5500001E-5	-3.5584450E+0	1.0964198E+1	1.0000000E+1
1.4288737E+3	1.7008334E+2	1.5665069E-5	1.0000000E-1	6.3836294E+3	1.0010430E-1	6.3902876E+3	-1.0430000E-4	-6.6581254E+0	1.0962978E+1	1.0000000E+1
1.4290245E+3	1.7010989E+2	1.5836500E-5	1.0000000E-1	6.3145264E+3	1.0005240E-1	6.3178354E+3	-5.2399999E-5	-3.3088119E+0	1.0962268E+1	1.0000000E+1
1.4291748E+3	1.7015457E+2	1.6095661E-5	1.0000000E-1	6.2128550E+3	1.0005160E-1	6.2160605E+3	-5.1600000E-5	-3.2058332E+0	1.0961074E+1	1.0000000E+1
1.4293256E+3	1.7019536E+2	1.6448819E-5	1.0000000E-1	6.0794634E+3	1.0004260E-1	6.0820532E+3	-4.2600001E-5	-2.5898514E+0	1.0959984E+1	1.0000000E+1
1.4294761E+3	1.7023146E+2	1.6460750E-5	1.0000000E-1	6.0750571E+3	1.0005430E-1	6.0783560E+3	-5.4299999E-5	-3.2987561E+0	1.0959020E+1	1.0000000E+1
1.4296266E+3	1.7026758E+2	1.6141290E-5	1.0000000E-1	6.1952915E+3	1.0003640E-1	6.1975469E+3	-3.6400001E-5	-2.2550862E+0	1.0958056E+1	1.0000000E+1
1.4297771E+3	1.7030467E+2	1.6165090E-5	1.0000000E-1	6.1861704E+3	1.0005740E-1	6.1897212E+3	-5.7400001E-5	-3.5508618E+0	1.0957066E+1	1.0000000E+1
1.4299276E+3	1.7033900E+2	1.6527831E-5	1.0000000E-1	6.0504009E+3	1.0003660E-1	6.0526157E+3	-3.6599999E-5	-2.2144468E+0	1.0956150E+1	1.0000000E+1
1.4300784E+3	1.7037929E+2	1.6370001E-5	1.0000000E-1	6.1087354E+3	1.0007790E-1	6.1134941E+3	-7.7899997E-5	-4.7587051E+0	1.0955076E+1	1.0000000E+1
1.4302289E+3	1.7042018E+2	1.6121319E-5	1.0000000E-1	6.2029658E+3	1.0006000E-1	6.2066880E+3	-5.9999998E-5	-3.7217796E+0	1.0953986E+1	1.0000000E+1
1.4303798E+3	1.7046101E+2	1.6165979E-5	1.0000000E-1	6.1858296E+3	1.0007290E-1	6.1903394E+3	-7.2900002E-5	-4.5094700E+0	1.0952898E+1	1.0000000E+1
1.4305303E+3	1.7049646E+2	1.6558841E-5	1.0000000E-1	6.0390703E+3	1.0003760E-1	6.0413408E+3	-3.7599999E-5	-2.2706904E+0	1.0951954E+1	1.0000000E+1
1.4306808E+3	1.7053748E+2	1.6453170E-5	1.0000000E-1	6.0778560E+3	1.0006480E-1	6.0817944E+3	-6.4799999E-5	-3.9384508E+0	1.0950862E+1	1.0000000E+1
1.4308315E+3	1.7057437E+2	1.6456101E-5	1.0000000E-1	6.0767739E+3	1.0004500E-1	6.0795083E+3	-4.5000001E-5	-2.7345483E+0	1.0949880E+1	1.0000000E+1
1.4309818E+3	1.7060985E+2	1.5987820E-5	1.0000000E-1	6.2547612E+3	1.0004570E-1	6.2576196E+3	-4.5699999E-5	-2.8584261E+0	1.0948936E+1	1.0000000E+1
1.4311326E+3	1.7065950E+2	1.6074009E-5	1.0000000E-1	6.2212231E+3	1.0007860E-1	6.2261128E+3	-7.8600002E-5	-4.8898811E+0	1.0947616E+1	1.0000000E+1
1.4312831E+3	1.7068944E+2	1.6278569E-5	1.0000000E-1	6.1430459E+3	1.0006020E-1	6.1467437E+3	-6.0200000E-5	-3.6981134E+0	1.0946820E+1	1.0000000E+1
1.4314336E+3	1.7073294E+2	1.5842150E-5	1.0000000E-1	6.3122744E+3	1.0007120E-1	6.3167690E+3	-7.1199996E-5	-4.4943395E+0	1.0945664E+1	1.0000000E+1
1.4315841E+3	1.7076683E+2	1.5888631E-5	1.0000000E-1	6.2938091E+3	1.0006880E-1	6.2981392E+3	-6.8800000E-5	-4.3301406E+0	1.0944764E+1	1.0000000E+1
1.4317349E+3	1.7080713E+2	1.6026301E-5	1.0000000E-1	6.2397437E+3	1.0006330E-1	6.2436934E+3	-6.3300002E-5	-3.9497576E+0	1.0943694E+1	1.0000000E+1
1.4318857E+3	1.7084503E+2	1.6189861E-5	1.0000000E-1	6.1767056E+3	1.0005330E-1	6.1799980E+3	-5.3299998E-5	-3.2921841E+0	1.0942688E+1	1.0000000E+1
1.4320363E+3	1.7088454E+2	1.5928381E-5	1.0000000E-1	6.2781025E+3	1.0012480E-1	6.2859375E+3	-1.2480000E-4	-7.8350716E+0	1.0941640E+1	1.0000000E+1
1.4321870E+3	1.7092654E+2	1.5921680E-5	1.0000000E-1	6.2807441E+3	1.0004040E-1	6.2832817E+3	-4.0399998E-5	-2.5374207E+0	1.0940526E+1	1.0000000E+1
1.4323375E+3	1.7096042E+2	1.6272690E-5	1.0000000E-1	6.1452656E+3	1.0005780E-1	6.1488174E+3	-5.7800000E-5	-3.5519633E+0	1.0939628E+1	1.0000000E+1
1.4324883E+3	1.7099605E+2	1.5964340E-5	1.0000000E-1	6.2639609E+3	1.0004780E-1	6.2669551E+3	-4.7800000E-5	-2.9941733E+0	1.0938684E+1	1.0000000E+1
1.4326390E+3	1.7104037E+2	1.5268010E-5	1.0000000E-1	6.5496421E+3	1.0009220E-1	6.5556807E+3	-9.2200004E-5	-6.0387697E+0	1.0937510E+1	1.0000000E+1
1.4327893E+3	1.7108168E+2	4.0918530E-7	1.0000000E-1	2.4438806E+5	1.0006400E-1	2.4454447E+5	-6.4000000E-5	-1.5640836E+2	1.0936416E+1	1.0000000E+1
1.4329401E+3	1.7112114E+2	-1.4555600E-7	1.0000000E-1	-6.8702081E+5	9.9919803E-2	-6.8646981E+5	8.0200000E-5	-5.5099066E+2	1.0935372E+1	1.0000000E+1
1.4330906E+3	1.7116316E+2	-1.9980200E-7	1.0000000E-1	-5.0049550E+5	9.9978447E-2	-5.0038762E+5	2.1550000E-5	-1.0785678E+2	1.0934260E+1	1.0000000E+1
1.4332415E+3	1.7119250E+2	-1.3836440E-7	1.0000000E-1	-7.2272925E+5	1.0010290E-1	-7.2347294E+5	-1.0290000E-4	7.4368842E+2	1.0933484E+1	1.0000000E+1
1.4333920E+3	1.7123767E+2	-1.8677591E-7	1.0000000E-1	-5.3540100E+5	9.9978916E-2	-5.3528812E+5	2.1080001E-5	-1.1286253E+2	1.0932290E+1	1.0000000E+1
1.4335425E+3	1.7127423E+2	-1.8591660E-7	1.0000000E-1	-5.3787556E+5	1.0000730E-1	-5.3791487E+5	-7.3000001E-6	3.9264919E+1	1.0931324E+1	1.0000000E+1
1.4336930E+3	1.7131398E+2	2.2186450E-7	1.0000000E-1	4.5072556E+5	1.0031960E-1	4.5216606E+5	-3.1959999E-4	-1.4405189E+3	1.0930274E+1	1.0000000E+1
1.4338435E+3	1.7135185E+2	2.1812809E-7	1.0000000E-1	4.5844622E+5	1.0032730E-1	4.5994669E+5	-3.2729999E-4	-1.5004944E+3	1.0929274E+1	1.0000000E+1
1.4339943E+3	1.7138777E+2	2.6310141E-7	1.0000000E-1	3.8008159E+5	1.0026340E-1	3.8108272E+5	-2.6340000E-4	-1.0011349E+3	1.0928326E+1	1.0000000E+1
1.4341448E+3	1.7142271E+2	-6.6571602E-8	1.0000000E-1	-1.5021420E+6	9.9831820E-2	-1.4996158E+6	1.6818001E-4	-2.5263025E+3	1.0927404E+1	1.0000000E+1
1.4342953E+3	1.7147118E+2	2.7326789E-7	1.0000000E-1	3.6594125E+5	1.0012010E-1	3.6638075E+5	-1.2010000E-4	-4.3949545E+2	1.0926126E+1	1.0000000E+1
1.4344458E+3	1.7150380E+2	-1.0599930E-7	1.0000000E-1	-9.4340244E+5	9.9817038E-2	-9.4167644E+5	1.8295999E-4	-1.7260492E+3	1.0925266E+1	1.0000000E+1
1.4345963E+3	1.7154440E+2	1.7135400E-7	1.0000000E-1	5.8358719E+5	1.0028740E-1	5.8526444E+5	-2.8740001E-4	-1.6772296E+3	1.0924196E+1	1.0000000E+1
1.4347468E+3	1.7158418E+2	2.8606499E-7	1.0000000E-1	3.4957091E+5	1.0019950E-1	3.5026828E+5	-1.9950001E-4	-6.9739392E+2	1.0923148E+1	1.0000000E+1
1.4348975E+3	1.7162155E+2	-1.2586680E-7	1.0000000E-1	-7.9449069E+5	9.9905007E-2	-7.9373600E+5	9.4989999E-5	-7.5468671E+2	1.0922164E+1	1.0000000E+1
1.4350480E+3	1.7166129E+2	1.4793470E-7	1.0000000E-1	6.7597394E+5	1.0054110E-1	6.7963162E+5	-5.4109999E-4	-3.6576948E+3	1.0921118E+1	1.0000000E+1
1.4351987E+3	1.7169733E+2	3.2833111E-7	1.0000000E-1	3.0457059E+5	1.0009240E-1	3.0485203E+5	-9.2399998E-5	-2.8142325E+2	1.0920170E+1	1.0000000E+1
1.4353492E+3	1.7173717E+2	-1.5531270E-7	1.0000000E-1	-6.4386237E+5	9.9953167E-2	-6.4356081E+5	4.6829999E-5	-3.0152075E+2	1.0919122E+1	1.0000000E+1
1.4354995E+3	1.7178645E+2	-5.6213139E-8	1.0000000E-1	-1.7789435E+6	1.0044720E-1	-1.7868989E+6	-4.4720000E-4	7.9554355E+3	1.0917826E+1	1.0000000E+1
1.4356503E+3	1.7181842E+2	-1.3834030E-7	1.0000000E-1	-7.2285519E+5	9.9982738E-2	-7.2273037E+5	1.7259999E-5	-1.2476480E+2	1.0916986E+1	1.0000000E+1
1.4358008E+3	1.7185443E+2	1.4969150E-9	1.0000000E-1	6.6804060E+7	1.0032730E-1	6.7022712E+7	-3.2729999E-4	-2.1864969E+5	1.0916040E+1	1.0000000E+1
1.4359515E+3	1.7188779E+2	4.1757181E-10	1.0000000E-1	2.3947978E+8	1.0033560E-1	2.4028347E+8	-3.3559999E-4	-8.0369412E+5	1.0915164E+1	1.0000000E+1
1.4361021E+3	1.7193427E+2	1.7335439E-7	1.0000000E-1	5.7685294E+5	1.0033990E-1	5.7881369E+5	-3.3990000E-4	-1.9607233E+3	1.0913944E+1	1.0000000E+1
1.4362526E+3	1.7197177E+2	7.0373517E-8	1.0000000E-1	1.4209890E+6	9.9809892E-2	1.4182876E+6	1.9011000E-4	2.7014421E+3	1.0912960E+1	1.0000000E+1
1.4364031E+3	1.7200928E+2	1.2525030E-7	1.0000000E-1	7.9840131E+5	9.9788897E-2	7.9671587E+5	2.1110001E-4	1.6854250E+3	1.0911976E+1	1.0000000E+1
1.4365540E+3	1.7205322E+2	2.2509360E-7	1.0000000E-1	4.4425962E+5	1.0017900E-1	4.4505484E+5	-1.7900000E-4	-7.9522473E+2	1.0910824E+1	1.0000000E+1
1.4367045E+3	1.7209489E+2	1.2837170E-7	1.0000000E-1	7.7898787E+5	9.9822037E-2	7.7760162E+5	1.7796000E-4	1.3862869E+3	1.0909732E+1	1.0000000E+1
1.4368552E+3	1.7212772E+2	6.6274083E-8	1.0000000E-1	1.5088855E+6	9.9827766E-2	1.5062868E+6	1.7222999E-4	2.5987534E+3	1.0908872E+1	1.0000000E+1
1.4370055E+3	1.7217583E+2	6.7734618E-9	1.0000000E-1	1.4763499E+7	1.0050890E-1	1.4838631E+7	-5.0889998E-4	-7.5131445E+4	1.0907612E+1	1.0000000E+1
1.4371560E+3	1.7220380E+2	-1.3557300E-7	1.0000000E-1	-7.3761000E+5	9.9824913E-2	-7.3631850E+5	1.7509000E-4	-1.2914813E+3	1.0906880E+1	1.0000000E+1
1.4373065E+3	1.7225110E+2	-2.0553389E-7	1.0000000E-1	-4.8653775E+5	9.9878550E-2	-4.8594684E+5	1.2145000E-4	-5.9090009E+2	1.0905642E+1	1.0000000E+1
1.4374573E+3	1.7228482E+2	4.9307001E-8	1.0000000E-1	2.0281096E+6	1.0056710E-1	2.0396110E+6	-5.6710001E-4	-1.1501409E+4	1.0904760E+1	1.0000000E+1
1.4376078E+3	1.7232957E+2	-2.1952630E-7	1.0000000E-1	-4.5552628E+5	9.9984653E-2	-4.5545637E+5	1.5350000E-5	-6.9923286E+1	1.0903590E+1	1.0000000E+1
1.4377583E+3	1.7236569E+2	8.0568377E-8	1.0000000E-1	1.2411818E+6	1.0043640E-1	1.2465982E+6	-4.3640001E-4	-5.4165171E+3	1.0902646E+1	1.0000000E+1
1.4379088E+3	1.7240022E+2	2.4568861E-8	1.0000000E-1	4.0701930E+6	9.9743128E-2	4.0597378E+6	2.5687000E-4	1.0455104E+4	1.0901744E+1	1.0000000E+1
1.4380593E+3	1.7244272E+2	-1.9288851E-7	1.0000000E-1	-5.1843422E+5	1.0002420E-1	-5.1855969E+5	-2.4200001E-5	1.2546108E+2	1.0900634E+1	1.0000000E+1
1.4382096E+3	1.7249098E+2	-1.1817520E-7	1.0000000E-1	-8.4620125E+5	9.9902153E-2	-8.4537325E+5	9.7850003E-5	-8.2800793E+2	1.0899374E+1	1.0000000E+1
1.4383605E+3	1.7252234E+2	-1.4308490E-7	1.0000000E-1	-6.9888575E+5	9.9774122E-2	-6.9730712E+5	2.2587999E-4	-1.5786432E+3	1.0898556E+1	1.0000000E+1
1.4385110E+3	1.7256236E+2	-2.1893200E-7	1.0000000E-1	-4.5676284E+5	9.9998951E-2	-4.5675803E+5	1.0500000E-6	-4.7960095E+0	1.0897512E+1	1.0000000E+1
1.4386613E+3	1.7260017E+2	2.2216410E-7	1.0000000E-1	4.5011772E+5	1.0012720E-1	4.5069028E+5	-1.2719999E-4	-5.7254974E+2	1.0896526E+1	1.0000000E+1
1.4388120E+3	1.7264690E+2	-9.7172567E-8	1.0000000E-1	-1.0290970E+6	1.0040380E-1	-1.0332525E+6	-4.0379999E-4	4.1554937E+3	1.0895308E+1	1.0000000E+1
1.4389628E+3	1.7268382E+2	-1.7929599E-7	1.0000000E-1	-5.5773694E+5	9.9762917E-2	-5.5641462E+5	2.3708001E-4	-1.3222827E+3	1.0894346E+1	1.0000000E+1
1.4391135E+3	1.7272099E+2	1.0912700E-7	1.0000000E-1	9.1636350E+5	1.0019760E-1	9.1817425E+5	-1.9760001E-4	-1.8107343E+3	1.0893378E+1	1.0000000E+1
1.4392640E+3	1.7275233E+2	2.2337380E-7	1.0000000E-1	4.4768006E+5	1.0017250E-1	4.4845231E+5	-1.7250000E-4	-7.7224811E+2	1.0892562E+1	1.0000000E+1
1.4394146E+3	1.7279507E+2	-2.2097950E-7	1.0000000E-1	-4.5253066E+5	9.9994183E-2	-4.5250431E+5	5.8199998E-6	-2.6337284E+1	1.0891450E+1	1.0000000E+1
1.4395648E+3	1.7283774E+2	2.2128860E-7	1.0000000E-1	4.5189856E+5	1.0009340E-1	4.5232062E+5	-9.3399998E-5	-4.2207324E+2	1.0890340E+1	1.0000000E+1
1.4397156E+3	1.7287082E+2	1.8871540E-7	1.0000000E-1	5.2989844E+5	1.0036250E-1	5.3181931E+5	-3.6250000E-4	-1.9208820E+3	1.0889480E+1	1.0000000E+1
1.4398662E+3	1.7291753E+2	-9.2458322E-8	1.0000000E-1	-1.0815684E+6	9.9947207E-2	-1.0809975E+6	5.2790001E-5	-5.7095996E+2	1.0888266E+1	1.0000000E+1
1.4400167E+3	1.7295477E+2	2.2275511E-7	1.0000000E-1	4.4892350E+5	1.0016420E-1	4.4966062E+5	-1.6420000E-4	-7.3713239E+2	1.0887298E+1	1.0000000E+1
1.4401675E+3	1.7299104E+2	-9.2482310E-8	1.0000000E-1	-1.0812879E+6	1.0046150E-1	-1.0862780E+6	-4.6149999E-4	4.9901436E+3	1.0886356E+1	1.0000000E+1
1.4403180E+3	1.7302571E+2	1.8843950E-7	1.0000000E-1	5.3067431E+5	1.0037990E-1	5.3269031E+5	-3.7990001E-4	-2.0160316E+3	1.0885456E+1	1.0000000E+1
1.4404685E+3	1.7307018E+2	2.1210120E-7	1.0000000E-1	4.7147306E+5	1.0019900E-1	4.7241128E+5	-1.9900000E-4	-9.3823138E+2	1.0884302E+1	1.0000000E+1
1.4406190E+3	1.7310417E+2	-6.6048869E-8	1.0000000E-1	-1.5140305E+6	9.9672318E-2	-1.5090692E+6	3.2768000E-4	-4.9611748E+3	1.0883420E+1	1.0000000E+1
1.4407695E+3	1.7314203E+2	-1.8801640E-7	1.0000000E-1	-5.3186850E+5	9.9873781E-2	-5.3119719E+5	1.2621999E-4	-6.7132440E+2	1.0882438E+1	1.0000000E+1
1.4409200E+3	1.7318741E+2	-1.4857690E-7	1.0000000E-1	-6.7305212E+5	1.0020760E-1	-6.7444937E+5	-2.0759999E-4	1.3972562E+3	1.0881262E+1	1.0000000E+1
1.4410706E+3	1.7322537E+2	2.0523690E-7	1.0000000E-1	4.8724181E+5	1.0013580E-1	4.8790350E+5	-1.3580000E-4	-6.6167438E+2	1.0880278E+1	1.0000000E+1
1.4412213E+3	1.7325858E+2	-1.9756240E-7	1.0000000E-1	-5.0616919E+5	9.9948168E-2	-5.0590684E+5	5.1830000E-5	-2.6234750E+2	1.0879418E+1	1.0000000E+1
1.4413716E+3	1.7330075E+2	9.9092858E-8	1.0000000E-1	1.0091544E+6	1.0028150E-1	1.0119952E+6	-2.8149999E-4	-2.8407698E+3	1.0878326E+1	1.0000000E+1
1.4415225E+3	1.7333884E+2	-3.4871849E-8	1.0000000E-1	-2.8676425E+6	9.9618196E-2	-2.8566938E+6	3.8180000E-4	-1.0948659E+4	1.0877340E+1	1.0000000E+1
1.4416730E+3	1.7338499E+2	-1.2866860E-7	1.0000000E-1	-7.7719037E+5	9.9798918E-2	-7.7562762E+5	2.0107999E-4	-1.5627744E+3	1.0876146E+1	1.0000000E+1
1.4418235E+3	1.7341423E+2	1.1761820E-7	1.0000000E-1	8.5020856E+5	9.9772930E-2	8.4827800E+5	2.2707001E-4	1.9305686E+3	1.0875390E+1	1.0000000E+1
1.4419740E+3	1.7345863E+2	1.2029000E-7	1.0000000E-1	8.3132431E+5	1.0030170E-1	8.3383237E+5	-3.0170000E-4	-2.5081055E+3	1.0874242E+1	1.0000000E+1
1.4421245E+3	1.7349524E+2	8.0579980E-8	1.0000000E-1	1.2410030E+6	1.0040570E-1	1.2460378E+6	-4.0570000E-4	-5.0347495E+3	1.0873296E+1	1.0000000E+1
1.4422750E+3	1.7353101E+2	2.1480120E-7	1.0000000E-1	4.6554675E+5	1.0015820E-1	4.6628325E+5	-1.5820000E-4	-7.3649493E+2	1.0872372E+1	1.0000000E+1
1.4424258E+3	1.7357469E+2	-1.5959699E-8	1.0000000E-1	-6.2657820E+6	9.9699020E-2	-6.2469230E+6	3.0098000E-4	-1.8858750E+4	1.0871244E+1	1.0000000E+1
1.4425760E+3	1.7361125E+2	1.0093870E-7	1.0000000E-1	9.9070031E+5	1.0019400E-1	9.9262225E+5	-1.9399999E-4	-1.9219586E+3	1.0870300E+1	1.0000000E+1
1.4427266E+3	1.7364963E+2	1.9851450E-7	1.0000000E-1	5.0374153E+5	1.0027430E-1	5.0512331E+5	-2.7429999E-4	-1.3817631E+3	1.0869310E+1	1.0000000E+1
1.4428771E+3	1.7369173E+2	1.7459730E-7	1.0000000E-1	5.7274656E+5	1.0033630E-1	5.7467269E+5	-3.3630000E-4	-1.9261466E+3	1.0868224E+1	1.0000000E+1
1.4430276E+3	1.7372835E+2	-2.0443110E-7	1.0000000E-1	-4.8916237E+5	9.9950083E-2	-4.8891819E+5	4.9920000E-5	-2.4418985E+2	1.0867280E+1	1.0000000E+1
1.4431781E+3	1.7377072E+2	1.8898160E-7	1.0000000E-1	5.2915206E+5	1.0015560E-1	5.2997537E+5	-1.5560001E-4	-8.2336060E+2	1.0866188E+1	1.0000000E+1
1.4433289E+3	1.7380231E+2	8.9611376E-9	1.0000000E-1	1.1159297E+7	1.0048600E-1	1.1213531E+7	-4.8600000E-4	-5.4234184E+4	1.0865374E+1	1.0000000E+1
1.4434795E+3	1.7384393E+2	-7.3484777E-8	1.0000000E-1	-1.3608260E+6	9.9773169E-2	-1.3577392E+6	2.2683000E-4	-3.0867617E+3	1.0864302E+1	1.0000000E+1
1.4436302E+3	1.7388962E+2	-2.0688240E-7	1.0000000E-1	-4.8336641E+5	9.9916928E-2	-4.8296487E+5	8.3070001E-5	-4.0153247E+2	1.0863126E+1	1.0000000E+1
1.4437808E+3	1.7392856E+2	-1.3036920E-8	1.0000000E-1	-7.6705235E+6	1.0043760E-1	-7.7040895E+6	-4.3760001E-4	3.3566211E+4	1.0862124E+1	1.0000000E+1
1.4439313E+3	1.7396292E+2	1.6285260E-7	1.0000000E-1	6.1405219E+5	1.0035320E-1	6.1622106E+5	-3.5320001E-4	-2.1688325E+3	1.0861240E+1	1.0000000E+1
1.4440815E+3	1.7400937E+2	-1.9130630E-7	1.0000000E-1	-5.2272194E+5	9.9890709E-2	-5.2215066E+5	1.0929000E-4	-5.7128284E+2	1.0860046E+1	1.0000000E+1
1.4442323E+3	1.7404843E+2	8.5629843E-8	1.0000000E-1	1.1678172E+6	9.9711180E-2	1.1644442E+6	2.8882001E-4	3.3728896E+3	1.0859042E+1	1.0000000E+1
1.4443831E+3	1.7408275E+2	-2.2070260E-7	1.0000000E-1	-4.5309844E+5	1.0004500E-1	-4.5330231E+5	-4.5000001E-5	2.0389429E+2	1.0858160E+1	1.0000000E+1
1.4445333E+3	1.7411873E+2	2.4408910E-8	1.0000000E-1	4.0968648E+6	9.9767447E-2	4.0873372E+6	2.3255000E-4	9.5272588E+3	1.0857236E+1	1.0000000E+1
1.4446838E+3	1.7415869E+2	2.0797560E-7	1.0000000E-1	4.8082562E+5	1.0019760E-1	4.8177575E+5	-1.9760001E-4	-9.5011145E+2	1.0856210E+1	1.0000000E+1
1.4448344E+3	1.7420366E+2	-2.1085550E-7	1.0000000E-1	-4.7425844E+5	9.9901684E-2	-4.7379216E+5	9.8320001E-5	-4.6629089E+2	1.0855056E+1	1.0000000E+1
1.4449849E+3	1.7424367E+2	-6.5955419E-9	1.0000000E-1	-1.5161756E+7	1.0046480E-1	-1.5232228E+7	-4.6479999E-4	7.0471844E+4	1.0854030E+1	1.0000000E+1
1.4451354E+3	1.7427307E+2	1.1255300E-7	1.0000000E-1	8.8847031E+5	9.9735498E-2	8.8612031E+5	2.6450001E-4	2.3500039E+3	1.0853276E+1	1.0000000E+1
1.4452863E+3	1.7431075E+2	2.1113080E-7	1.0000000E-1	4.7364003E+5	1.0017800E-1	4.7448312E+5	-1.7800000E-4	-8.4307928E+2	1.0852310E+1	1.0000000E+1
