t (s)	T [K]	Ibias (A)	Vbias [V]	Rrem(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	Rterm(ohm)	After Loop Nº
4.5430466E+1	3.0398065E+2	5.4065338E-3	1.0000000E+0	1.8496138E+2	9.9832052E-1	1.8465074E+2	1.6795000E-3	3.1064263E-1	8.7438936E+0	0.0000000E+0
4.5580715E+1	3.0395975E+2	5.4058018E-3	1.0000000E+0	1.8498643E+2	9.9830818E-1	1.8467346E+2	1.6918000E-3	3.1296003E-1	8.7441244E+0	0.0000000E+0
4.5731251E+1	3.0392902E+2	5.4047978E-3	1.0000000E+0	1.8502080E+2	9.9833238E-1	1.8471225E+2	1.6676000E-3	3.0854067E-1	8.7444620E+0	0.0000000E+0
4.5881500E+1	3.0393484E+2	5.4044351E-3	1.0000000E+0	1.8503322E+2	9.9831259E-1	1.8472099E+2	1.6874000E-3	3.1222504E-1	8.7443981E+0	0.0000000E+0
4.6031765E+1	3.0389487E+2	5.4042349E-3	1.0000000E+0	1.8504007E+2	9.9832219E-1	1.8472960E+2	1.6778000E-3	3.1046021E-1	8.7448378E+0	0.0000000E+0
4.6182281E+1	3.0389670E+2	5.4040411E-3	1.0000000E+0	1.8504671E+2	9.9832529E-1	1.8473682E+2	1.6746999E-3	3.0989772E-1	8.7448177E+0	0.0000000E+0
4.6332550E+1	3.0384708E+2	5.4036258E-3	1.0000000E+0	1.8506091E+2	9.9831700E-1	1.8474947E+2	1.6830000E-3	3.1145751E-1	8.7453642E+0	0.0000000E+0
4.6482800E+1	3.0383945E+2	5.4026018E-3	1.0000000E+0	1.8509599E+2	9.9831039E-1	1.8478326E+2	1.6895999E-3	3.1273821E-1	8.7454481E+0	0.0000000E+0
4.6633335E+1	3.0381494E+2	5.4024840E-3	1.0000000E+0	1.8510004E+2	9.9830317E-1	1.8478596E+2	1.6968000E-3	3.1407773E-1	8.7457180E+0	0.0000000E+0
4.6783585E+1	3.0380511E+2	5.4020560E-3	1.0000000E+0	1.8511470E+2	9.9832487E-1	1.8480461E+2	1.6750999E-3	3.1008565E-1	8.7458258E+0	0.0000000E+0
4.6933849E+1	3.0377118E+2	5.4010521E-3	1.0000000E+0	1.8514911E+2	9.9833208E-1	1.8484030E+2	1.6679000E-3	3.0881020E-1	8.7461996E+0	0.0000000E+0
4.7084366E+1	3.0377881E+2	5.4010670E-3	1.0000000E+0	1.8514861E+2	9.9832582E-1	1.8483862E+2	1.6741999E-3	3.0997580E-1	8.7461157E+0	0.0000000E+0
4.7235149E+1	3.0375790E+2	5.3998940E-3	1.0000000E+0	1.8518883E+2	9.9829793E-1	1.8487361E+2	1.7021000E-3	3.1520990E-1	8.7463465E+0	0.0000000E+0
4.7385666E+1	3.0372177E+2	5.3992411E-3	1.0000000E+0	1.8521121E+2	9.9832737E-1	1.8490143E+2	1.6726000E-3	3.0978429E-1	8.7467442E+0	0.0000000E+0
4.7535934E+1	3.0371033E+2	5.3992639E-3	1.0000000E+0	1.8521043E+2	9.9830472E-1	1.8489644E+2	1.6953000E-3	3.1398723E-1	8.7468700E+0	0.0000000E+0
4.7686451E+1	3.0370853E+2	5.3985831E-3	1.0000000E+0	1.8523380E+2	9.9832070E-1	1.8492273E+2	1.6793000E-3	3.1106311E-1	8.7468901E+0	0.0000000E+0
4.7836716E+1	3.0369873E+2	5.3980830E-3	1.0000000E+0	1.8525095E+2	9.9833661E-1	1.8494281E+2	1.6634000E-3	3.0814642E-1	8.7469978E+0	0.0000000E+0
4.7986965E+1	3.0365695E+2	5.3977738E-3	1.0000000E+0	1.8526155E+2	9.9832672E-1	1.8495155E+2	1.6733001E-3	3.0999815E-1	8.7474585E+0	0.0000000E+0
4.8137234E+1	3.0363391E+2	5.3969291E-3	1.0000000E+0	1.8529056E+2	9.9832243E-1	1.8497972E+2	1.6776000E-3	3.1084344E-1	8.7477121E+0	0.0000000E+0
4.8287498E+1	3.0362247E+2	5.3962590E-3	1.0000000E+0	1.8531357E+2	9.9832457E-1	1.8500310E+2	1.6754000E-3	3.1047434E-1	8.7478380E+0	0.0000000E+0
4.8438015E+1	3.0362085E+2	5.3960788E-3	1.0000000E+0	1.8531975E+2	9.9832058E-1	1.8500851E+2	1.6794000E-3	3.1122598E-1	8.7478561E+0	0.0000000E+0
4.8588268E+1	3.0358255E+2	5.3954581E-3	1.0000000E+0	1.8534108E+2	9.9832052E-1	1.8502980E+2	1.6795000E-3	3.1128034E-1	8.7482777E+0	0.0000000E+0
4.8738533E+1	3.0357693E+2	5.3945119E-3	1.0000000E+0	1.8537358E+2	9.9832439E-1	1.8506297E+2	1.6756000E-3	3.1061196E-1	8.7483397E+0	0.0000000E+0
4.8889050E+1	3.0355969E+2	5.3940238E-3	1.0000000E+0	1.8539035E+2	9.9832362E-1	1.8507956E+2	1.6764000E-3	3.1078839E-1	8.7485304E+0	0.0000000E+0
4.9039585E+1	3.0354282E+2	5.3934348E-3	1.0000000E+0	1.8541060E+2	9.9832690E-1	1.8510039E+2	1.6731001E-3	3.1021047E-1	8.7487164E+0	0.0000000E+0
4.9189835E+1	3.0349365E+2	5.3927950E-3	1.0000000E+0	1.8543260E+2	9.9833548E-1	1.8512395E+2	1.6645000E-3	3.0865255E-1	8.7492580E+0	0.0000000E+0
4.9340099E+1	3.0348184E+2	5.3927549E-3	1.0000000E+0	1.8543398E+2	9.9831998E-1	1.8512245E+2	1.6800000E-3	3.1152907E-1	8.7493877E+0	0.0000000E+0
4.9490616E+1	3.0345917E+2	5.3923861E-3	1.0000000E+0	1.8544667E+2	9.9832070E-1	1.8513524E+2	1.6793000E-3	3.1142059E-1	8.7496376E+0	0.0000000E+0
4.9641132E+1	3.0341165E+2	5.3913710E-3	1.0000000E+0	1.8548158E+2	9.9832213E-1	1.8517036E+2	1.6779000E-3	3.1121954E-1	8.7501621E+0	0.0000000E+0
4.9791401E+1	3.0344214E+2	5.3905379E-3	1.0000000E+0	1.8551024E+2	9.9832952E-1	1.8520035E+2	1.6705000E-3	3.0989486E-1	8.7498264E+0	0.0000000E+0
4.9941666E+1	3.0340387E+2	5.3899540E-3	1.0000000E+0	1.8553033E+2	9.9832559E-1	1.8521968E+2	1.6743999E-3	3.1065199E-1	8.7502480E+0	0.0000000E+0
5.0092182E+1	3.0338681E+2	5.3900192E-3	1.0000000E+0	1.8552811E+2	9.9831837E-1	1.8521613E+2	1.6816000E-3	3.1198406E-1	8.7504358E+0	0.0000000E+0
5.0242699E+1	3.0335074E+2	5.3887670E-3	1.0000000E+0	1.8557121E+2	9.9831301E-1	1.8525815E+2	1.6870000E-3	3.1305861E-1	8.7508345E+0	0.0000000E+0
5.0392967E+1	3.0333713E+2	5.3883162E-3	1.0000000E+0	1.8558675E+2	9.9832767E-1	1.8527638E+2	1.6723000E-3	3.1035671E-1	8.7509842E+0	0.0000000E+0
5.0543484E+1	3.0330887E+2	5.3877002E-3	1.0000000E+0	1.8560796E+2	9.9833369E-1	1.8529868E+2	1.6663000E-3	3.0927855E-1	8.7512960E+0	0.0000000E+0
5.0693748E+1	3.0328021E+2	5.3869858E-3	1.0000000E+0	1.8563255E+2	9.9833047E-1	1.8532265E+2	1.6695000E-3	3.0991355E-1	8.7516117E+0	0.0000000E+0
5.0844002E+1	3.0325574E+2	5.3862859E-3	1.0000000E+0	1.8565668E+2	9.9833202E-1	1.8534702E+2	1.6680000E-3	3.0967534E-1	8.7518816E+0	0.0000000E+0
5.0994267E+1	3.0325214E+2	5.3862249E-3	1.0000000E+0	1.8565878E+2	9.9834597E-1	1.8535170E+2	1.6540000E-3	3.0707964E-1	8.7519217E+0	0.0000000E+0
5.1144783E+1	3.0321786E+2	5.3853681E-3	1.0000000E+0	1.8568834E+2	9.9830580E-1	1.8537373E+2	1.6942000E-3	3.1459317E-1	8.7523003E+0	0.0000000E+0
5.1295052E+1	3.0318182E+2	5.3847912E-3	1.0000000E+0	1.8570822E+2	9.9832839E-1	1.8539780E+2	1.6716000E-3	3.1042987E-1	8.7526979E+0	0.0000000E+0
5.1445568E+1	3.0317603E+2	5.3839581E-3	1.0000000E+0	1.8573697E+2	9.9832362E-1	1.8542560E+2	1.6764000E-3	3.1136945E-1	8.7527618E+0	0.0000000E+0
5.1595833E+1	3.0316260E+2	5.3834352E-3	1.0000000E+0	1.8575500E+2	9.9832863E-1	1.8544453E+2	1.6714000E-3	3.1047091E-1	8.7529097E+0	0.0000000E+0
5.1746349E+1	3.0310934E+2	5.3822701E-3	1.0000000E+0	1.8579521E+2	9.9832171E-1	1.8548340E+2	1.6783000E-3	3.1182012E-1	8.7534981E+0	0.0000000E+0
5.1896599E+1	3.0310013E+2	5.3816880E-3	1.0000000E+0	1.8581531E+2	9.9833971E-1	1.8550679E+2	1.6603000E-3	3.0850914E-1	8.7536001E+0	0.0000000E+0
5.2047134E+1	3.0306952E+2	5.3816941E-3	1.0000000E+0	1.8581509E+2	9.9831682E-1	1.8550233E+2	1.6832000E-3	3.1276396E-1	8.7539377E+0	0.0000000E+0
5.2197384E+1	3.0305231E+2	5.3805821E-3	1.0000000E+0	1.8585350E+2	9.9830890E-1	1.8553920E+2	1.6911000E-3	3.1429684E-1	8.7541285E+0	0.0000000E+0
5.2347916E+1	3.0302405E+2	5.3801038E-3	1.0000000E+0	1.8587001E+2	9.9834359E-1	1.8556213E+2	1.6564000E-3	3.0787510E-1	8.7544403E+0	0.0000000E+0
5.2498684E+1	3.0299744E+2	5.3794002E-3	1.0000000E+0	1.8589433E+2	9.9832129E-1	1.8558228E+2	1.6787000E-3	3.1206083E-1	8.7547340E+0	0.0000000E+0
5.2648949E+1	3.0295398E+2	5.3789821E-3	1.0000000E+0	1.8590878E+2	9.9832690E-1	1.8559773E+2	1.6731001E-3	3.1104398E-1	8.7552137E+0	0.0000000E+0
5.2799217E+1	3.0294260E+2	5.3782361E-3	1.0000000E+0	1.8593457E+2	9.9831587E-1	1.8562144E+2	1.6841000E-3	3.1313241E-1	8.7553396E+0	0.0000000E+0
5.2949734E+1	3.0290259E+2	5.3772922E-3	1.0000000E+0	1.8596721E+2	9.9832863E-1	1.8565639E+2	1.6714000E-3	3.1082559E-1	8.7557821E+0	0.0000000E+0
5.3100250E+1	3.0287598E+2	5.3768158E-3	1.0000000E+0	1.8598367E+2	9.9832940E-1	1.8567297E+2	1.6706000E-3	3.1070432E-1	8.7560759E+0	0.0000000E+0
5.3250515E+1	3.0285138E+2	5.3760782E-3	1.0000000E+0	1.8600920E+2	9.9832869E-1	1.8569833E+2	1.6713000E-3	3.1087717E-1	8.7563477E+0	0.0000000E+0
5.3401031E+1	3.0281717E+2	5.3746272E-3	1.0000000E+0	1.8605942E+2	9.9830037E-1	1.8574319E+2	1.6996000E-3	3.1622660E-1	8.7567263E+0	0.0000000E+0
5.3551300E+1	3.0277917E+2	5.3742039E-3	1.0000000E+0	1.8607407E+2	9.9833077E-1	1.8576347E+2	1.6692000E-3	3.1059483E-1	8.7571459E+0	0.0000000E+0
5.3701550E+1	3.0275839E+2	5.3734500E-3	1.0000000E+0	1.8610017E+2	9.9832869E-1	1.8578915E+2	1.6713000E-3	3.1102923E-1	8.7573757E+0	0.0000000E+0
5.3852085E+1	3.0274121E+2	5.3729508E-3	1.0000000E+0	1.8611746E+2	9.9831462E-1	1.8580377E+2	1.6854000E-3	3.1368238E-1	8.7575665E+0	0.0000000E+0
5.4002602E+1	3.0269037E+2	5.3717638E-3	1.0000000E+0	1.8615858E+2	9.9833179E-1	1.8584804E+2	1.6682000E-3	3.1054977E-1	8.7581282E+0	0.0000000E+0
5.4152851E+1	3.0264481E+2	5.3713950E-3	1.0000000E+0	1.8617137E+2	9.9833000E-1	1.8586047E+2	1.6700000E-3	3.1090620E-1	8.7586317E+0	0.0000000E+0
5.4303383E+1	3.0264862E+2	5.3708120E-3	1.0000000E+0	1.8619159E+2	9.9832052E-1	1.8587888E+2	1.6795000E-3	3.1270877E-1	8.7585897E+0	0.0000000E+0
5.4453899E+1	3.0261841E+2	5.3695240E-3	1.0000000E+0	1.8623625E+2	9.9831182E-1	1.8592184E+2	1.6882000E-3	3.1440404E-1	8.7589235E+0	0.0000000E+0
5.4604168E+1	3.0256708E+2	5.3686500E-3	1.0000000E+0	1.8626657E+2	9.9831992E-1	1.8595361E+2	1.6801000E-3	3.1294647E-1	8.7594919E+0	0.0000000E+0
5.4754417E+1	3.0256509E+2	5.3679598E-3	1.0000000E+0	1.8629051E+2	9.9830580E-1	1.8597490E+2	1.6942000E-3	3.1561339E-1	8.7595139E+0	0.0000000E+0
5.4904934E+1	3.0252533E+2	5.3671761E-3	1.0000000E+0	1.8631772E+2	9.9832320E-1	1.8600531E+2	1.6768000E-3	3.1241757E-1	8.7599545E+0	0.0000000E+0
5.5055466E+1	3.0250275E+2	5.3665540E-3	1.0000000E+0	1.8633931E+2	9.9832481E-1	1.8602716E+2	1.6752000E-3	3.1215563E-1	8.7602043E+0	0.0000000E+0
5.5205982E+1	3.0246317E+2	5.3656972E-3	1.0000000E+0	1.8636908E+2	9.9832749E-1	1.8605737E+2	1.6725000E-3	3.1170228E-1	8.7606421E+0	0.0000000E+0
5.5356251E+1	3.0240988E+2	5.3653219E-3	1.0000000E+0	1.8638211E+2	9.9831432E-1	1.8606792E+2	1.6857000E-3	3.1418431E-1	8.7612324E+0	0.0000000E+0
5.5506500E+1	3.0238531E+2	5.3644269E-3	1.0000000E+0	1.8641319E+2	9.9832553E-1	1.8610104E+2	1.6744999E-3	3.1214890E-1	8.7615042E+0	0.0000000E+0
5.5657017E+1	3.0237213E+2	5.3631589E-3	1.0000000E+0	1.8645728E+2	9.9832451E-1	1.8614487E+2	1.6755000E-3	3.1240916E-1	8.7616501E+0	0.0000000E+0
5.5807281E+1	3.0231906E+2	5.3626741E-3	1.0000000E+0	1.8647414E+2	9.9832487E-1	1.8616177E+2	1.6750999E-3	3.1236282E-1	8.7622375E+0	0.0000000E+0
5.5957802E+1	3.0229269E+2	5.3616408E-3	1.0000000E+0	1.8651006E+2	9.9832761E-1	1.8619815E+2	1.6724000E-3	3.1191942E-1	8.7625303E+0	0.0000000E+0
5.6108334E+1	3.0224521E+2	5.3607011E-3	1.0000000E+0	1.8654277E+2	9.9834001E-1	1.8623311E+2	1.6600000E-3	3.0966100E-1	8.7630558E+0	0.0000000E+0
5.6258583E+1	3.0222626E+2	5.3599891E-3	1.0000000E+0	1.8656755E+2	9.9832940E-1	1.8625587E+2	1.6706000E-3	3.1167975E-1	8.7632656E+0	0.0000000E+0
5.6409100E+1	3.0218112E+2	5.3594639E-3	1.0000000E+0	1.8658582E+2	9.9833012E-1	1.8627425E+2	1.6699000E-3	3.1157967E-1	8.7637663E+0	0.0000000E+0
5.6559368E+1	3.0215820E+2	5.3589330E-3	1.0000000E+0	1.8660431E+2	9.9832588E-1	1.8629192E+2	1.6741001E-3	3.1239429E-1	8.7640200E+0	0.0000000E+0
5.6709885E+1	3.0212051E+2	5.3575449E-3	1.0000000E+0	1.8665265E+2	9.9834728E-1	1.8634418E+2	1.6527000E-3	3.0848083E-1	8.7644377E+0	0.0000000E+0
5.6860416E+1	3.0206549E+2	5.3569861E-3	1.0000000E+0	1.8667213E+2	9.9832320E-1	1.8635912E+2	1.6768000E-3	3.1301183E-1	8.7650480E+0	0.0000000E+0
5.7010666E+1	3.0203519E+2	5.3557740E-3	1.0000000E+0	1.8671437E+2	9.9833453E-1	1.8640340E+2	1.6655000E-3	3.1097278E-1	8.7653837E+0	0.0000000E+0
5.7161182E+1	3.0199353E+2	5.3554480E-3	1.0000000E+0	1.8672574E+2	9.9832898E-1	1.8641373E+2	1.6710000E-3	3.1201872E-1	8.7658463E+0	0.0000000E+0
5.7311451E+1	3.0198053E+2	5.3545260E-3	1.0000000E+0	1.8675789E+2	9.9832642E-1	1.8644534E+2	1.6736001E-3	3.1255803E-1	8.7659903E+0	0.0000000E+0
5.7461967E+1	3.0193707E+2	5.3535970E-3	1.0000000E+0	1.8679030E+2	9.9832481E-1	1.8647739E+2	1.6752000E-3	3.1291112E-1	8.7664719E+0	0.0000000E+0
5.7612232E+1	3.0191257E+2	5.3526890E-3	1.0000000E+0	1.8682199E+2	9.9831372E-1	1.8650694E+2	1.6863000E-3	3.1503791E-1	8.7667437E+0	0.0000000E+0
5.7762501E+1	3.0185941E+2	5.3514410E-3	1.0000000E+0	1.8686555E+2	9.9831557E-1	1.8655080E+2	1.6844000E-3	3.1475633E-1	8.7673340E+0	0.0000000E+0
5.7913017E+1	3.0181055E+2	5.3501860E-3	1.0000000E+0	1.8690939E+2	9.9831188E-1	1.8659387E+2	1.6881000E-3	3.1552175E-1	8.7678757E+0	0.0000000E+0
5.8063267E+1	3.0178568E+2	5.3498042E-3	1.0000000E+0	1.8692273E+2	9.9832952E-1	1.8661049E+2	1.6705000E-3	3.1225443E-1	8.7681522E+0	0.0000000E+0
5.8213531E+1	3.0174985E+2	5.3489641E-3	1.0000000E+0	1.8695209E+2	9.9832553E-1	1.8663904E+2	1.6744999E-3	3.1305128E-1	8.7685499E+0	0.0000000E+0
5.8364052E+1	3.0169885E+2	5.3473078E-3	1.0000000E+0	1.8700999E+2	9.9833357E-1	1.8669835E+2	1.6664000E-3	3.1163344E-1	8.7691164E+0	0.0000000E+0
5.8514317E+1	3.0166696E+2	5.3466312E-3	1.0000000E+0	1.8703366E+2	9.9832201E-1	1.8671982E+2	1.6780000E-3	3.1384251E-1	8.7694702E+0	0.0000000E+0
5.8664833E+1	3.0162735E+2	5.3457450E-3	1.0000000E+0	1.8706467E+2	9.9831408E-1	1.8674930E+2	1.6859000E-3	3.1537232E-1	8.7699099E+0	0.0000000E+0
5.8815350E+1	3.0160666E+2	5.3447671E-3	1.0000000E+0	1.8709889E+2	9.9831492E-1	1.8678362E+2	1.6851000E-3	3.1528035E-1	8.7701397E+0	0.0000000E+0
5.8965618E+1	3.0157245E+2	5.3436821E-3	1.0000000E+0	1.8713689E+2	9.9831277E-1	1.8682115E+2	1.6872000E-3	3.1573734E-1	8.7705202E+0	0.0000000E+0
5.9116135E+1	3.0151035E+2	5.3429441E-3	1.0000000E+0	1.8716273E+2	9.9832243E-1	1.8684875E+2	1.6776000E-3	3.1398422E-1	8.7712097E+0	0.0000000E+0
5.9266666E+1	3.0149127E+2	5.3412230E-3	1.0000000E+0	1.8722304E+2	9.9829769E-1	1.8690433E+2	1.7023000E-3	3.1870979E-1	8.7714224E+0	0.0000000E+0
5.9417183E+1	3.0142163E+2	5.3402758E-3	1.0000000E+0	1.8725624E+2	9.9832380E-1	1.8694237E+2	1.6762000E-3	3.1387889E-1	8.7721958E+0	0.0000000E+0
5.9567699E+1	3.0140292E+2	5.3393738E-3	1.0000000E+0	1.8728787E+2	9.9833173E-1	1.8697542E+2	1.6683000E-3	3.1245235E-1	8.7724037E+0	0.0000000E+0
5.9718216E+1	3.0136911E+2	5.3386101E-3	1.0000000E+0	1.8731468E+2	9.9830502E-1	1.8699718E+2	1.6950000E-3	3.1749839E-1	8.7727804E+0	0.0000000E+0
5.9868484E+1	3.0134067E+2	5.3370008E-3	1.0000000E+0	1.8737115E+2	9.9834162E-1	1.8706041E+2	1.6584001E-3	3.1073630E-1	8.7730961E+0	0.0000000E+0
6.0019001E+1	3.0130292E+2	5.3361319E-3	1.0000000E+0	1.8740166E+2	9.9830759E-1	1.8708450E+2	1.6924000E-3	3.1715858E-1	8.7735157E+0	0.0000000E+0
6.0169518E+1	3.0124988E+2	5.3346660E-3	1.0000000E+0	1.8745316E+2	9.9832398E-1	1.8713899E+2	1.6760000E-3	3.1417149E-1	8.7741060E+0	0.0000000E+0
6.0319782E+1	3.0121588E+2	5.3335340E-3	1.0000000E+0	1.8749295E+2	9.9832422E-1	1.8717874E+2	1.6758000E-3	3.1420067E-1	8.7744837E+0	0.0000000E+0
6.0470299E+1	3.0116159E+2	5.3325421E-3	1.0000000E+0	1.8752783E+2	9.9832869E-1	1.8721442E+2	1.6713000E-3	3.1341526E-1	8.7750883E+0	0.0000000E+0
6.0620567E+1	3.0113519E+2	5.3314739E-3	1.0000000E+0	1.8756538E+2	9.9832422E-1	1.8725107E+2	1.6758000E-3	3.1432208E-1	8.7753820E+0	0.0000000E+0
6.0770832E+1	3.0108612E+2	5.3303409E-3	1.0000000E+0	1.8760526E+2	9.9833369E-1	1.8729265E+2	1.6663000E-3	3.1260663E-1	8.7759275E+0	0.0000000E+0
6.0921082E+1	3.0105792E+2	5.3289449E-3	1.0000000E+0	1.8765440E+2	9.9831599E-1	1.8733839E+2	1.6840000E-3	3.1601003E-1	8.7762423E+0	0.0000000E+0
6.1071602E+1	3.0099576E+2	5.3281002E-3	1.0000000E+0	1.8768416E+2	9.9832320E-1	1.8736946E+2	1.6768000E-3	3.1470880E-1	8.7769337E+0	0.0000000E+0
6.1221867E+1	3.0096381E+2	5.3268620E-3	1.0000000E+0	1.8772778E+2	9.9832457E-1	1.8741327E+2	1.6754000E-3	3.1451914E-1	8.7772903E+0	0.0000000E+0
6.1372135E+1	3.0092789E+2	5.3253239E-3	1.0000000E+0	1.8778200E+2	9.9831653E-1	1.8746587E+2	1.6835000E-3	3.1613100E-1	8.7776899E+0	0.0000000E+0
6.1522915E+1	3.0086972E+2	5.3245910E-3	1.0000000E+0	1.8780785E+2	9.9832362E-1	1.8749301E+2	1.6764000E-3	3.1484109E-1	8.7783384E+0	0.0000000E+0
6.1673168E+1	3.0082465E+2	5.3235060E-3	1.0000000E+0	1.8784613E+2	9.9832702E-1	1.8753186E+2	1.6730000E-3	3.1426656E-1	8.7788401E+0	0.0000000E+0
6.1823685E+1	3.0078500E+2	5.3214300E-3	1.0000000E+0	1.8791942E+2	9.9833149E-1	1.8760587E+2	1.6685000E-3	3.1354353E-1	8.7792816E+0	0.0000000E+0
6.1973949E+1	3.0072488E+2	5.3209262E-3	1.0000000E+0	1.8793721E+2	9.9831963E-1	1.8762140E+2	1.6804000E-3	3.1580970E-1	8.7799520E+0	0.0000000E+0
6.2124466E+1	3.0067197E+2	5.3189509E-3	1.0000000E+0	1.8800699E+2	9.9834323E-1	1.8769551E+2	1.6568000E-3	3.1149000E-1	8.7805424E+0	0.0000000E+0
6.2275002E+1	3.0060846E+2	5.3182128E-3	1.0000000E+0	1.8803308E+2	9.9833888E-1	1.8772075E+2	1.6611000E-3	3.1234175E-1	8.7812500E+0	0.0000000E+0
6.2425251E+1	3.0056903E+2	5.3162700E-3	1.0000000E+0	1.8810181E+2	9.9834329E-1	1.8779018E+2	1.6567000E-3	3.1162825E-1	8.7816896E+0	0.0000000E+0
6.2575768E+1	3.0050662E+2	5.3149778E-3	1.0000000E+0	1.8814754E+2	9.9830967E-1	1.8782951E+2	1.6902999E-3	3.1802577E-1	8.7823858E+0	0.0000000E+0
6.2726299E+1	3.0047668E+2	5.3138458E-3	1.0000000E+0	1.8818761E+2	9.9835598E-1	1.8787823E+2	1.6439999E-3	3.0938044E-1	8.7827196E+0	0.0000000E+0
6.2876549E+1	3.0042184E+2	5.3122342E-3	1.0000000E+0	1.8824472E+2	9.9834728E-1	1.8793361E+2	1.6527000E-3	3.1111205E-1	8.7833319E+0	0.0000000E+0
6.3026550E+1	3.0034695E+2	5.3108032E-3	1.0000000E+0	1.8829544E+2	9.9834698E-1	1.8798419E+2	1.6530000E-3	3.1125236E-1	8.7841682E+0	0.0000000E+0
6.3177082E+1	3.0028339E+2	5.3098132E-3	1.0000000E+0	1.8833055E+2	9.9833661E-1	1.8801727E+2	1.6634000E-3	3.1326905E-1	8.7848778E+0	0.0000000E+0
6.3327332E+1	3.0022107E+2	5.3082150E-3	1.0000000E+0	1.8838724E+2	9.9832988E-1	1.8807262E+2	1.6701000E-3	3.1462553E-1	8.7855740E+0	0.0000000E+0
6.3477852E+1	3.0015375E+2	5.3071622E-3	1.0000000E+0	1.8842462E+2	9.9830991E-1	1.8810617E+2	1.6900999E-3	3.1845644E-1	8.7863264E+0	0.0000000E+0
6.3628117E+1	3.0010147E+2	5.3050760E-3	1.0000000E+0	1.8849872E+2	9.9835068E-1	1.8818782E+2	1.6493000E-3	3.1089091E-1	8.7869101E+0	0.0000000E+0
6.3778633E+1	3.0005460E+2	5.3035729E-3	1.0000000E+0	1.8855214E+2	9.9834663E-1	1.8824039E+2	1.6534000E-3	3.1175211E-1	8.7874336E+0	0.0000000E+0
6.3929165E+1	3.0000378E+2	5.3021102E-3	1.0000000E+0	1.8860416E+2	9.9835861E-1	1.8829459E+2	1.6414000E-3	3.0957487E-1	8.7880020E+0	0.0000000E+0
6.4079681E+1	2.9991364E+2	5.3011691E-3	1.0000000E+0	1.8863763E+2	9.9833739E-1	1.8832401E+2	1.6626000E-3	3.1362894E-1	8.7890100E+0	0.0000000E+0
6.4229935E+1	2.9982925E+2	5.2992101E-3	1.0000000E+0	1.8870737E+2	9.9832052E-1	1.8839044E+2	1.6795000E-3	3.1693402E-1	8.7899542E+0	0.0000000E+0
6.4380470E+1	2.9977527E+2	5.2976920E-3	1.0000000E+0	1.8876144E+2	9.9832791E-1	1.8844582E+2	1.6721000E-3	3.1562802E-1	8.7905579E+0	0.0000000E+0
6.4530983E+1	2.9972632E+2	5.2961600E-3	1.0000000E+0	1.8881606E+2	9.9832880E-1	1.8850050E+2	1.6712000E-3	3.1554937E-1	8.7911062E+0	0.0000000E+0
6.4681503E+1	2.9964948E+2	5.2947919E-3	1.0000000E+0	1.8886484E+2	9.9834388E-1	1.8855205E+2	1.6561000E-3	3.1277904E-1	8.7919664E+0	0.0000000E+0
6.4831764E+1	2.9957285E+2	5.2933800E-3	1.0000000E+0	1.8891521E+2	9.9833441E-1	1.8860056E+2	1.6656000E-3	3.1465718E-1	8.7928238E+0	0.0000000E+0
6.4982285E+1	2.9951660E+2	5.2914550E-3	1.0000000E+0	1.8898393E+2	9.9833751E-1	1.8866975E+2	1.6625000E-3	3.1418580E-1	8.7934542E+0	0.0000000E+0
6.5132553E+1	2.9943414E+2	5.2898042E-3	1.0000000E+0	1.8904292E+2	9.9833411E-1	1.8872800E+2	1.6659000E-3	3.1492659E-1	8.7943783E+0	0.0000000E+0
6.5283066E+1	2.9937061E+2	5.2883942E-3	1.0000000E+0	1.8909332E+2	9.9832749E-1	1.8877707E+2	1.6725000E-3	3.1625858E-1	8.7950897E+0	0.0000000E+0
6.5433586E+1	2.9927161E+2	5.2865851E-3	1.0000000E+0	1.8915804E+2	9.9833971E-1	1.8884396E+2	1.6603000E-3	3.1405908E-1	8.7961998E+0	0.0000000E+0
6.5584099E+1	2.9920062E+2	5.2852351E-3	1.0000000E+0	1.8920634E+2	9.9834597E-1	1.8889340E+2	1.6540000E-3	3.1294730E-1	8.7969961E+0	0.0000000E+0
6.5734367E+1	2.9914624E+2	5.2838000E-3	1.0000000E+0	1.8925774E+2	9.9833018E-1	1.8894171E+2	1.6698000E-3	3.1602255E-1	8.7976065E+0	0.0000000E+0
6.5884636E+1	2.9908636E+2	5.2821608E-3	1.0000000E+0	1.8931645E+2	9.9833798E-1	1.8900182E+2	1.6620000E-3	3.1464395E-1	8.7982779E+0	0.0000000E+0
6.6035149E+1	2.9900830E+2	5.2810530E-3	1.0000000E+0	1.8935617E+2	9.9832952E-1	1.8903986E+2	1.6705000E-3	3.1631950E-1	8.7991543E+0	0.0000000E+0
6.6185669E+1	2.9893170E+2	5.2789240E-3	1.0000000E+0	1.8943254E+2	9.9834782E-1	1.8911957E+2	1.6522000E-3	3.1298044E-1	8.8000135E+0	0.0000000E+0
6.6336182E+1	2.9885852E+2	5.2774530E-3	1.0000000E+0	1.8948535E+2	9.9835873E-1	1.8917435E+2	1.6413000E-3	3.1100228E-1	8.8008356E+0	0.0000000E+0
